created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-26T15:42:30Z,1618635500453245e3,1618635500453244930,"Grande , abrazo papá https://t.co/SdwDY8SsH9","Grande , abrazo papá https://t.co/SdwDY8SsH9",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,17,917,FALSE,NA,FALSE,NA,es,FALSE,NA,20,NA,,1618635220445692e3,1618635220445691905,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:41:38Z,1618635281288286200,1618635281288286208,Así es 🤩 https://t.co/44BBSP8m9Z,Así es 🤩 https://t.co/44BBSP8m9Z,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,27,1231,FALSE,NA,FALSE,NA,es,FALSE,NA,8,NA,,1618632897254273e3,1618632897254273024,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:37:10Z,1618634156229156900,1618634156229156864,Vamos con todo dale . Suerte 🤟🏽 https://t.co/wPOVg2kBIA,Vamos con todo dale . Suerte 🤟🏽 https://t.co/wPOVg2kBIA,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,44,1460,FALSE,NA,FALSE,NA,es,FALSE,NA,31,NA,,1618633937613652e3,1618633937613651969,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:34:29Z,1618633483093696500,1618633483093696524,Saludos para Alessandro. Que disfrute el cumpleaños 👌🏽 https://t.co/vfAVmydG2u,Saludos para Alessandro. Que disfrute el cumpleaños 👌🏽 https://t.co/vfAVmydG2u,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,24,991,FALSE,NA,FALSE,NA,es,FALSE,NA,54,NA,,1618633258811658200,1618633258811658240,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:29:37Z,1618632258528895e3,1618632258528894977,"Si , Que disfrutes mucho 😁 https://t.co/yuxBt5soC5","Si , Que disfrutes mucho 😁 https://t.co/yuxBt5soC5",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,32,1852,FALSE,NA,FALSE,NA,es,FALSE,NA,26,NA,,1618631795158970400,1618631795158970368,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:24:44Z,1.6186310266366239e+18,1618631026636623872,Es verdad 😎 https://t.co/p6pYnkLY4E,Es verdad 😎 https://t.co/p6pYnkLY4E,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,17,1658,FALSE,NA,FALSE,NA,es,FALSE,NA,11,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:21:05Z,1618630110470631400,1618630110470631426,Como va ese Gh ? Quien debería irse ahora ? https://t.co/SszKLl1Pwm,Como va ese Gh ? Quien debería irse ahora ? https://t.co/SszKLl1Pwm,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,173,12664,FALSE,NA,FALSE,NA,es,FALSE,NA,43,NA,,1618629290127659e3,1618629290127659009,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:19:24Z,1618629685906411500,1618629685906411520,"Ehh , bien bien gracias . Saludos a todos x ahí ☺️ https://t.co/11KuWQdDwH","Ehh , bien bien gracias . Saludos a todos x ahí ☺️ https://t.co/11KuWQdDwH",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,17,1005,FALSE,NA,FALSE,NA,es,FALSE,NA,50,NA,,1618629026993823700,1618629026993823744,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:16:56Z,1618629067066208300,1618629067066208256,Buenaaa Brooklyn 🤣. Saludos Pa https://t.co/NLpWxBSVa2,Buenaaa Brooklyn 🤣. Saludos Pa https://t.co/NLpWxBSVa2,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,15,1005,FALSE,NA,FALSE,NA,es,FALSE,NA,30,NA,,1.6186288099176161e+18,1618628809917616130,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:10:14Z,1618627379072766e3,1618627379072765952,"Claro , besos camilu https://t.co/UGv58UnFXY","Claro , besos camilu https://t.co/UGv58UnFXY",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,21,3448,FALSE,NA,FALSE,NA,es,FALSE,NA,20,NA,,1618627242518802400,1618627242518802432,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:08:09Z,1618626852888932400,1618626852888932356,Vamos 👏🏽. Que linda noche pasaremos 🤩 https://t.co/HxnWTK9ziY,Vamos 👏🏽. Que linda noche pasaremos 🤩 https://t.co/HxnWTK9ziY,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,325,3988,FALSE,NA,FALSE,NA,es,FALSE,NA,37,NA,,1618625315357741e3,1618625315357741056,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:04:10Z,1618625850886475800,1618625850886475778,"Que grande , espero que no andes mucho pa https://t.co/YyVwJEOuY9","Que grande , espero que no andes mucho pa https://t.co/YyVwJEOuY9",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,266,17382,FALSE,NA,FALSE,NA,es,FALSE,NA,41,NA,,1618623170571022300,1618623170571022337,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:01:06Z,1618625082745815e3,1618625082745815041,Grande ahí paraguay 🤩 https://t.co/wR1HsVdHlU,Grande ahí paraguay 🤩 https://t.co/wR1HsVdHlU,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,862,13222,FALSE,NA,FALSE,NA,es,FALSE,NA,21,NA,,1618624770911895600,1618624770911895552,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T15:00:47Z,1618624999908315100,1618624999908315139,"Vamos , saludos a colombia 🇨🇴. https://t.co/J5zINe9mbG","Vamos , saludos a colombia 🇨🇴. https://t.co/J5zINe9mbG",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,18,954,FALSE,NA,FALSE,NA,es,FALSE,NA,30,NA,,1618624728201326600,1618624728201326596,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:59:57Z,1618624789433970700,1618624789433970692,Gran abrazo a Cuba https://t.co/oakdT7t3Z0,Gran abrazo a Cuba https://t.co/oakdT7t3Z0,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,180,2709,FALSE,NA,FALSE,NA,es,FALSE,NA,18,NA,,1618624713097621500,1618624713097621506,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:59:23Z,1618624648945733600,1618624648945733634,Uf que lindo eso ☺️ https://t.co/zzIZzW451o,Uf que lindo eso ☺️ https://t.co/zzIZzW451o,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,234,3944,FALSE,NA,FALSE,NA,es,FALSE,NA,19,NA,,1618624462114689e3,1618624462114689024,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:58:37Z,1618624454229389300,1618624454229389313,Saludos a Mexico pa https://t.co/vnXbZf4odn,Saludos a Mexico pa https://t.co/vnXbZf4odn,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,24,1223,FALSE,NA,FALSE,NA,es,FALSE,NA,19,NA,,1618624352194564e3,1618624352194564104,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:56:56Z,161862403094861e4,1618624030948610048,"Uf mal ahí , jugas igual que yo entonces 😅 https://t.co/PO5SaNkI85","Uf mal ahí , jugas igual que yo entonces 😅 https://t.co/PO5SaNkI85",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,26,1036,FALSE,NA,FALSE,NA,es,FALSE,NA,42,NA,,1618623469020905500,1618623469020905474,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:55:17Z,1618623615653773300,1618623615653773313,Que grande hermano . Abrazo enorme https://t.co/cxifIP2hFt,Que grande hermano . Abrazo enorme https://t.co/cxifIP2hFt,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,19,1007,FALSE,NA,FALSE,NA,es,FALSE,NA,34,NA,,1618623406953607200,1618623406953607168,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:54:24Z,1618623395490594800,1618623395490594819,Feliz cumpleaños 🎉 https://t.co/Os6veyZkLD,Feliz cumpleaños 🎉 https://t.co/Os6veyZkLD,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,16,1491,FALSE,NA,FALSE,NA,es,FALSE,NA,18,NA,,1618623024881893400,1618623024881893376,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:52:44Z,1618622974529261600,1618622974529261568,"Mira vos , estas chistoso wichi 🤣 https://t.co/zM3tLDVw6A","Mira vos , estas chistoso wichi 🤣 https://t.co/zM3tLDVw6A",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,19,1325,FALSE,NA,FALSE,NA,es,FALSE,NA,33,NA,,1618622712666259500,1618622712666259463,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:51:19Z,1618622616948076500,1618622616948076545,"Yo ya desayuné , almorcé y ahora viajando a ecuador 🇪🇨🤩 https://t.co/IxpAxhvNWu","Yo ya desayuné , almorcé y ahora viajando a ecuador 🇪🇨🤩 https://t.co/IxpAxhvNWu",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,283,7122,FALSE,NA,FALSE,NA,es,FALSE,NA,55,NA,,1618622384751411200,1618622384751411200,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:48:43Z,1618621962280120300,1618621962280120320,Buenas gente como andan ?,Buenas gente como andan ?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2328,152932,FALSE,NA,FALSE,NA,es,NA,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T00:22:58Z,1618041703470096400,1618041703470096386,https://t.co/KAV7Q4s9Hq https://t.co/34haxYFWl6,https://t.co/KAV7Q4s9Hq https://t.co/34haxYFWl6,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,54,2052,FALSE,NA,FALSE,NA,zxx,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T19:27:26Z,1617242554826735600,1617242554826735625,@kunisport @KingsLeague https://t.co/J3uJCsS9H6,@kunisport @KingsLeague https://t.co/J3uJCsS9H6,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,1584453781151948800,1584453781151948800,kunisport,,,,NA,FALSE,23,965,FALSE,NA,FALSE,NA,qme,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T13:03:37Z,1617145963751133200,1617145963751133186,"Hoy stream a las 15:30🇪🇸 11:30🇦🇷 , charlaremos un rato y después “vamo a jugar” 😆.       https://t.co/rZA2wrwear","Hoy stream a las 15:30🇪🇸 11:30🇦🇷 , charlaremos un rato y después “vamo a jugar” 😆.       https://t.co/rZA2wrwear",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,59,2382,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T18:51:11Z,1616871045033595e3,1616871045033594880,Vamos mañana @kunisport https://t.co/3CrE4gu96M,Vamos mañana @kunisport https://t.co/3CrE4gu96M,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,435,33211,FALSE,NA,FALSE,NA,es,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T18:06:23Z,1616859768165118e3,1616859768165117952,La banda de la @KingsLeague https://t.co/eHTHSP85fi,La banda de la @KingsLeague https://t.co/eHTHSP85fi,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,651,34045,FALSE,NA,FALSE,NA,es,FALSE,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18T19:40:33Z,1615796302385741800,1615796302385741825,Entrenamiento con @kunisport 😎🤟🏽 https://t.co/rmibyDa7p9,Entrenamiento con @kunisport 😎🤟🏽 https://t.co/rmibyDa7p9,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,153,12526,FALSE,NA,FALSE,NA,es,FALSE,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18T14:24:03Z,1615716652208869400,1615716652208869378,🥰😁🇦🇷 https://t.co/QDwzJpX8TW,🥰😁🇦🇷 https://t.co/QDwzJpX8TW,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7657,168870,FALSE,NA,FALSE,NA,und,FALSE,NA,4,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T13:04:21Z,1615334207177343e3,1615334207177342976,Que lindo volver a disfrutar del fútbol ! @KingsLeague @kunisport ⚽️🤟🏽 https://t.co/fFNXsxpgf8,Que lindo volver a disfrutar del fútbol ! @KingsLeague @kunisport ⚽️🤟🏽 https://t.co/fFNXsxpgf8,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1218,41284,FALSE,NA,FALSE,NA,es,FALSE,NA,70,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T10:01:30Z,1615288192185368600,1615288192185368579,"Jeeee , Justo me picaba y me estaba rascando salchicha . Pero queda bonito igual 😆. https://t.co/10DixqsWKJ","Jeeee , Justo me picaba y me estaba rascando salchicha . Pero queda bonito igual 😆. https://t.co/10DixqsWKJ",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,524,23281,FALSE,NA,FALSE,NA,es,FALSE,NA,83,NA,,1615154342499127300,1615154342499127297,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T23:50:13Z,1615134356858892300,1615134356858892288,Olvídate pa . Facheros 😜 https://t.co/KJ9tS6IqEl,Olvídate pa . Facheros 😜 https://t.co/KJ9tS6IqEl,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,74,7706,FALSE,NA,FALSE,NA,es,FALSE,NA,24,NA,,1615134100389503e3,1615134100389502976,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-15T21:41:00Z,1614739453750411300,1614739453750411265,Vamos 🤩🤩🤩 https://t.co/PTNXg04tYS,Vamos 🤩🤩🤩 https://t.co/PTNXg04tYS,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,8981,164568,FALSE,NA,FALSE,NA,es,FALSE,NA,9,NA,,161473916201114e4,1614739162011140098,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-15T21:15:46Z,1614733100361080800,1614733100361080833,Te quiero @IbaiLlanos 🥰 https://t.co/0jntpJkCgN,Te quiero @IbaiLlanos 🥰 https://t.co/0jntpJkCgN,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4014,204066,FALSE,NA,FALSE,NA,es,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-12T15:53:59Z,1613564957731299300,1613564957731299328,"Perfecto , vayan a jugar al fifa 🤣 https://t.co/RRgvz9HV8M","Perfecto , vayan a jugar al fifa 🤣 https://t.co/RRgvz9HV8M",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,259,19067,FALSE,NA,FALSE,NA,es,FALSE,NA,34,NA,,1613560684922523600,1613560684922523650,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-12T15:35:53Z,1613560404596211700,1613560404596211720,@IbaiLlanos este domingo en la @KingsLeague se perderá la amistad . Jugamos por algo ? 🤔,@IbaiLlanos este domingo en la @KingsLeague se perderá la amistad . Jugamos por algo ? 🤔,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,2754746065,2754746065,IbaiLlanos,,,,NA,FALSE,300,35321,FALSE,NA,FALSE,NA,es,NA,NA,88,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-12T15:31:08Z,1613559207843795e3,1613559207843794944,Ahí estaremos chup chup 😂 https://t.co/QzdfYA5hrC,Ahí estaremos chup chup 😂 https://t.co/QzdfYA5hrC,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,685,41109,FALSE,NA,FALSE,NA,es,FALSE,NA,25,NA,,1613556777899131e3,1613556777899130881,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-11T13:55:37Z,1613172783030182e3,1613172783030181889,🤟🏽 https://t.co/9FMJle6LS4,🤟🏽 https://t.co/9FMJle6LS4,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,852,38044,FALSE,NA,FALSE,NA,art,FALSE,NA,2,NA,,1613099620133122e3,1613099620133122048,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
